Cust_id,campaign,pdays,previous,poutcome
ABC5527,1,-1,0,unknown
ABC5528,3,-1,0,unknown
ABC5529,3,-1,0,unknown
ABC5530,6,-1,0,unknown
ABC5531,1,-1,0,unknown
ABC5532,2,-1,0,unknown
ABC5533,1,-1,0,unknown
ABC5534,3,-1,0,unknown
ABC5535,2,-1,0,unknown
ABC5536,1,-1,0,unknown
ABC5537,4,-1,0,unknown
ABC5538,9,-1,0,unknown
ABC5539,2,-1,0,unknown
ABC5540,4,-1,0,unknown
ABC5541,4,-1,0,unknown
ABC5542,2,-1,0,unknown
ABC5543,6,-1,0,unknown
ABC5544,2,-1,0,unknown
ABC5545,6,-1,0,unknown
ABC5546,2,-1,0,unknown
ABC5547,3,-1,0,unknown
ABC5548,3,-1,0,unknown
ABC5549,3,-1,0,unknown
ABC5550,2,-1,0,unknown
ABC5551,3,-1,0,unknown
ABC5552,2,-1,0,unknown
ABC5553,3,-1,0,unknown
ABC5554,3,-1,0,unknown
ABC5555,4,-1,0,unknown
ABC5556,3,-1,0,unknown
ABC5557,2,-1,0,unknown
ABC5558,6,-1,0,unknown
ABC5559,4,-1,0,unknown
ABC5560,3,-1,0,unknown
ABC5561,3,-1,0,unknown
ABC5562,3,-1,0,unknown
ABC5563,3,-1,0,unknown
ABC5564,2,-1,0,unknown
ABC5565,2,-1,0,unknown
ABC5566,14,-1,0,unknown
ABC5567,4,-1,0,unknown
ABC5568,2,-1,0,unknown
ABC5569,13,-1,0,unknown
ABC5570,3,-1,0,unknown
ABC5571,2,-1,0,unknown
ABC5572,2,-1,0,unknown
ABC5573,5,-1,0,unknown
ABC5574,9,-1,0,unknown
ABC5575,3,-1,0,unknown
ABC5576,2,-1,0,unknown
ABC5577,3,-1,0,unknown
ABC5578,2,-1,0,unknown
ABC5579,4,-1,0,unknown
ABC5580,2,-1,0,unknown
ABC5581,16,-1,0,unknown
ABC5582,6,-1,0,unknown
ABC5583,5,-1,0,unknown
ABC5584,5,-1,0,unknown
ABC5585,4,-1,0,unknown
ABC5586,2,-1,0,unknown
ABC5587,6,-1,0,unknown
ABC5588,3,-1,0,unknown
ABC5589,2,-1,0,unknown
ABC5590,3,-1,0,unknown
ABC5591,3,-1,0,unknown
ABC5592,3,-1,0,unknown
ABC5593,4,-1,0,unknown
ABC5594,3,-1,0,unknown
ABC5595,4,-1,0,unknown
ABC5596,2,-1,0,unknown
ABC5597,2,-1,0,unknown
ABC5598,3,-1,0,unknown
ABC5599,2,-1,0,unknown
ABC5600,4,-1,0,unknown
ABC5601,2,-1,0,unknown
ABC5602,6,-1,0,unknown
ABC5603,2,-1,0,unknown
ABC5604,3,-1,0,unknown
ABC5605,2,-1,0,unknown
ABC5606,3,-1,0,unknown
ABC5607,2,-1,0,unknown
ABC5608,4,-1,0,unknown
ABC5609,3,-1,0,unknown
ABC5610,5,-1,0,unknown
ABC5611,4,-1,0,unknown
ABC5612,4,-1,0,unknown
ABC5613,4,-1,0,unknown
ABC5614,5,-1,0,unknown
ABC5615,3,-1,0,unknown
ABC5616,13,-1,0,unknown
ABC5617,4,-1,0,unknown
ABC5618,8,-1,0,unknown
ABC5619,5,-1,0,unknown
ABC5620,2,-1,0,unknown
ABC5621,11,-1,0,unknown
ABC5622,4,-1,0,unknown
ABC5623,4,-1,0,unknown
ABC5624,3,-1,0,unknown
ABC5625,3,-1,0,unknown
ABC5626,2,-1,0,unknown
ABC5627,3,-1,0,unknown
ABC5628,5,-1,0,unknown
ABC5629,9,-1,0,unknown
ABC5630,4,-1,0,unknown
ABC5631,7,-1,0,unknown
ABC5632,17,-1,0,unknown
ABC5633,7,-1,0,unknown
ABC5634,4,-1,0,unknown
ABC5635,9,-1,0,unknown
ABC5636,2,-1,0,unknown
ABC5637,3,-1,0,unknown
ABC5638,2,-1,0,unknown
ABC5639,6,-1,0,unknown
ABC5640,5,-1,0,unknown
ABC5641,3,-1,0,unknown
ABC5642,3,-1,0,unknown
ABC5643,3,-1,0,unknown
ABC5644,2,-1,0,unknown
ABC5645,6,-1,0,unknown
ABC5646,1,-1,0,unknown
ABC5647,5,-1,0,unknown
ABC5648,3,-1,0,unknown
ABC5649,1,-1,0,unknown
ABC5650,2,-1,0,unknown
ABC5651,1,-1,0,unknown
ABC5652,2,-1,0,unknown
ABC5653,1,-1,0,unknown
ABC5654,2,-1,0,unknown
ABC5655,1,-1,0,unknown
ABC5656,1,-1,0,unknown
ABC5657,1,-1,0,unknown
ABC5658,1,-1,0,unknown
ABC5659,1,-1,0,unknown
ABC5660,1,-1,0,unknown
ABC5661,5,-1,0,unknown
ABC5662,1,-1,0,unknown
ABC5663,1,-1,0,unknown
ABC5664,5,-1,0,unknown
ABC5665,1,-1,0,unknown
ABC5666,1,-1,0,unknown
ABC5667,1,-1,0,unknown
ABC5668,1,-1,0,unknown
ABC5669,1,-1,0,unknown
ABC5670,2,-1,0,unknown
ABC5671,6,-1,0,unknown
ABC5672,1,-1,0,unknown
ABC5673,1,-1,0,unknown
ABC5674,1,-1,0,unknown
ABC5675,1,-1,0,unknown
ABC5676,1,-1,0,unknown
ABC5677,3,-1,0,unknown
ABC5678,3,-1,0,unknown
ABC5679,2,-1,0,unknown
ABC5680,2,-1,0,unknown
ABC5681,4,-1,0,unknown
ABC5682,2,-1,0,unknown
ABC5683,2,-1,0,unknown
ABC5684,1,-1,0,unknown
ABC5685,1,-1,0,unknown
ABC5686,1,-1,0,unknown
ABC5687,17,-1,0,unknown
ABC5688,1,-1,0,unknown
ABC5689,1,-1,0,unknown
ABC5690,2,-1,0,unknown
ABC5691,1,-1,0,unknown
ABC5692,1,-1,0,unknown
ABC5693,5,-1,0,unknown
ABC5694,1,-1,0,unknown
ABC5695,2,-1,0,unknown
ABC5696,2,-1,0,unknown
ABC5697,1,-1,0,unknown
ABC5698,2,-1,0,unknown
ABC5699,1,-1,0,unknown
ABC5700,1,-1,0,unknown
ABC5701,1,-1,0,unknown
ABC5702,1,-1,0,unknown
ABC5703,1,-1,0,unknown
ABC5704,2,-1,0,unknown
ABC5705,1,-1,0,unknown
ABC5706,11,-1,0,unknown
ABC5707,1,-1,0,unknown
ABC5708,4,-1,0,unknown
ABC5709,1,-1,0,unknown
ABC5710,1,-1,0,unknown
ABC5711,1,-1,0,unknown
ABC5712,1,-1,0,unknown
ABC5713,2,-1,0,unknown
ABC5714,1,-1,0,unknown
ABC5715,1,-1,0,unknown
ABC5716,1,-1,0,unknown
ABC5717,1,-1,0,unknown
ABC5718,1,-1,0,unknown
ABC5719,1,-1,0,unknown
ABC5720,1,-1,0,unknown
ABC5721,1,-1,0,unknown
ABC5722,38,-1,0,unknown
ABC5723,1,-1,0,unknown
ABC5724,1,-1,0,unknown
ABC5725,2,-1,0,unknown
ABC5726,4,-1,0,unknown
ABC5727,2,-1,0,unknown
ABC5728,1,-1,0,unknown
ABC5729,1,-1,0,unknown
ABC5730,1,-1,0,unknown
ABC5731,1,-1,0,unknown
ABC5732,1,-1,0,unknown
ABC5733,1,-1,0,unknown
ABC5734,1,-1,0,unknown
ABC5735,3,-1,0,unknown
ABC5736,1,-1,0,unknown
ABC5737,1,-1,0,unknown
ABC5738,1,-1,0,unknown
ABC5739,5,-1,0,unknown
ABC5740,1,-1,0,unknown
ABC5741,1,-1,0,unknown
ABC5742,1,-1,0,unknown
ABC5743,1,-1,0,unknown
ABC5744,1,-1,0,unknown
ABC5745,1,-1,0,unknown
ABC5746,1,-1,0,unknown
ABC5747,1,-1,0,unknown
ABC5748,1,-1,0,unknown
ABC5749,1,-1,0,unknown
ABC5750,3,-1,0,unknown
ABC5751,2,-1,0,unknown
ABC5752,1,-1,0,unknown
ABC5753,1,-1,0,unknown
ABC5754,1,-1,0,unknown
ABC5755,1,-1,0,unknown
ABC5756,1,-1,0,unknown
ABC5757,2,-1,0,unknown
ABC5758,1,-1,0,unknown
ABC5759,1,-1,0,unknown
ABC5760,1,-1,0,unknown
ABC5761,1,-1,0,unknown
ABC5762,1,-1,0,unknown
ABC5763,1,-1,0,unknown
ABC5764,2,-1,0,unknown
ABC5765,1,-1,0,unknown
ABC5766,12,-1,0,unknown
ABC5767,1,-1,0,unknown
ABC5768,1,-1,0,unknown
ABC5769,2,-1,0,unknown
ABC5770,1,-1,0,unknown
ABC5771,1,-1,0,unknown
ABC5772,1,-1,0,unknown
ABC5773,1,-1,0,unknown
ABC5774,1,-1,0,unknown
ABC5775,1,-1,0,unknown
ABC5776,1,-1,0,unknown
ABC5777,5,-1,0,unknown
ABC5778,1,-1,0,unknown
ABC5779,4,-1,0,unknown
ABC5780,1,-1,0,unknown
ABC5781,8,-1,0,unknown
ABC5782,2,-1,0,unknown
ABC5783,1,-1,0,unknown
ABC5784,4,-1,0,unknown
ABC5785,1,-1,0,unknown
ABC5786,1,-1,0,unknown
ABC5787,11,-1,0,unknown
ABC5788,2,-1,0,unknown
ABC5789,1,-1,0,unknown
ABC5790,5,-1,0,unknown
ABC5791,4,-1,0,unknown
ABC5792,9,-1,0,unknown
ABC5793,1,-1,0,unknown
ABC5794,1,-1,0,unknown
ABC5795,2,-1,0,unknown
ABC5796,2,-1,0,unknown
ABC5797,1,-1,0,unknown
ABC5798,4,-1,0,unknown
ABC5799,1,-1,0,unknown
ABC5800,2,-1,0,unknown
ABC5801,2,-1,0,unknown
ABC5802,1,-1,0,unknown
ABC5803,1,-1,0,unknown
ABC5804,2,-1,0,unknown
ABC5805,1,-1,0,unknown
ABC5806,1,-1,0,unknown
ABC5807,1,-1,0,unknown
ABC5808,2,-1,0,unknown
ABC5809,2,-1,0,unknown
ABC5810,3,-1,0,unknown
ABC5811,1,-1,0,unknown
ABC5812,1,-1,0,unknown
ABC5813,3,-1,0,unknown
ABC5814,1,-1,0,unknown
ABC5815,2,-1,0,unknown
ABC5816,2,-1,0,unknown
ABC5817,2,-1,0,unknown
ABC5818,1,-1,0,unknown
ABC5819,1,-1,0,unknown
ABC5820,1,-1,0,unknown
ABC5821,3,-1,0,unknown
ABC5822,1,-1,0,unknown
ABC5823,2,-1,0,unknown
ABC5824,1,-1,0,unknown
ABC5825,1,-1,0,unknown
ABC5826,1,-1,0,unknown
ABC5827,1,-1,0,unknown
ABC5828,1,-1,0,unknown
ABC5829,1,-1,0,unknown
ABC5830,1,-1,0,unknown
ABC5831,1,-1,0,unknown
ABC5832,1,-1,0,unknown
ABC5833,1,-1,0,unknown
ABC5834,1,-1,0,unknown
ABC5835,1,-1,0,unknown
ABC5836,2,-1,0,unknown
ABC5837,2,-1,0,unknown
ABC5838,2,-1,0,unknown
ABC5839,14,-1,0,unknown
ABC5840,5,-1,0,unknown
ABC5841,2,-1,0,unknown
ABC5842,2,-1,0,unknown
ABC5843,2,-1,0,unknown
ABC5844,7,-1,0,unknown
ABC5845,6,-1,0,unknown
ABC5846,1,-1,0,unknown
ABC5847,2,-1,0,unknown
ABC5848,5,-1,0,unknown
ABC5849,1,-1,0,unknown
ABC5850,4,-1,0,unknown
ABC5851,3,-1,0,unknown
ABC5852,3,-1,0,unknown
ABC5853,3,-1,0,unknown
ABC5854,3,-1,0,unknown
ABC5855,2,-1,0,unknown
ABC5856,1,-1,0,unknown
ABC5857,3,-1,0,unknown
ABC5858,3,-1,0,unknown
ABC5859,2,-1,0,unknown
ABC5860,1,-1,0,unknown
ABC5861,2,-1,0,unknown
ABC5862,3,-1,0,unknown
ABC5863,2,-1,0,unknown
ABC5864,2,-1,0,unknown
ABC5865,2,-1,0,unknown
ABC5866,2,-1,0,unknown
ABC5867,2,-1,0,unknown
ABC5868,2,-1,0,unknown
ABC5869,3,-1,0,unknown
ABC5870,1,-1,0,unknown
ABC5871,2,-1,0,unknown
ABC5872,2,-1,0,unknown
ABC5873,6,-1,0,unknown
ABC5874,2,-1,0,unknown
ABC5875,3,-1,0,unknown
ABC5876,1,-1,0,unknown
ABC5877,2,-1,0,unknown
ABC5878,4,-1,0,unknown
ABC5879,3,-1,0,unknown
ABC5880,6,-1,0,unknown
ABC5881,3,-1,0,unknown
ABC5882,3,-1,0,unknown
ABC5883,3,-1,0,unknown
ABC5884,3,-1,0,unknown
ABC5885,3,-1,0,unknown
ABC5886,3,-1,0,unknown
ABC5887,3,-1,0,unknown
ABC5888,3,-1,0,unknown
ABC5889,4,-1,0,unknown
ABC5890,1,-1,0,unknown
ABC5891,1,-1,0,unknown
ABC5892,3,-1,0,unknown
ABC5893,4,-1,0,unknown
ABC5894,3,-1,0,unknown
ABC5895,1,-1,0,unknown
ABC5896,2,-1,0,unknown
ABC5897,1,-1,0,unknown
ABC5898,1,-1,0,unknown
ABC5899,1,-1,0,unknown
ABC5900,1,-1,0,unknown
ABC5901,3,-1,0,unknown
ABC5902,2,-1,0,unknown
ABC5903,2,-1,0,unknown
ABC5904,2,-1,0,unknown
ABC5905,3,-1,0,unknown
ABC5906,1,-1,0,unknown
ABC5907,6,-1,0,unknown
ABC5908,2,-1,0,unknown
ABC5909,3,-1,0,unknown
ABC5910,2,-1,0,unknown
ABC5911,2,-1,0,unknown
ABC5912,2,-1,0,unknown
ABC5913,1,-1,0,unknown
ABC5914,1,-1,0,unknown
ABC5915,1,-1,0,unknown
ABC5916,1,-1,0,unknown
ABC5917,2,-1,0,unknown
ABC5918,2,-1,0,unknown
ABC5919,2,-1,0,unknown
ABC5920,2,-1,0,unknown
ABC5921,3,-1,0,unknown
ABC5922,1,-1,0,unknown
ABC5923,2,-1,0,unknown
ABC5924,2,-1,0,unknown
ABC5925,2,-1,0,unknown
ABC5926,2,-1,0,unknown
ABC5927,3,-1,0,unknown
ABC5928,2,-1,0,unknown
ABC5929,1,-1,0,unknown
ABC5930,1,-1,0,unknown
ABC5931,1,-1,0,unknown
ABC5932,1,-1,0,unknown
ABC5933,2,-1,0,unknown
ABC5934,2,-1,0,unknown
ABC5935,2,-1,0,unknown
ABC5936,2,-1,0,unknown
ABC5937,2,-1,0,unknown
ABC5938,4,-1,0,unknown
ABC5939,6,-1,0,unknown
ABC5940,3,-1,0,unknown
ABC5941,2,-1,0,unknown
ABC5942,6,-1,0,unknown
ABC5943,3,-1,0,unknown
ABC5944,4,-1,0,unknown
ABC5945,14,-1,0,unknown
ABC5946,6,-1,0,unknown
ABC5947,1,-1,0,unknown
ABC5948,2,-1,0,unknown
ABC5949,2,-1,0,unknown
ABC5950,2,-1,0,unknown
ABC5951,3,-1,0,unknown
ABC5952,6,-1,0,unknown
ABC5953,3,-1,0,unknown
ABC5954,2,-1,0,unknown
ABC5955,4,-1,0,unknown
ABC5956,2,-1,0,unknown
ABC5957,2,-1,0,unknown
ABC5958,2,-1,0,unknown
ABC5959,4,-1,0,unknown
ABC5960,4,-1,0,unknown
ABC5961,4,-1,0,unknown
ABC5962,2,-1,0,unknown
ABC5963,4,-1,0,unknown
ABC5964,4,-1,0,unknown
ABC5965,2,-1,0,unknown
ABC5966,2,-1,0,unknown
ABC5967,2,-1,0,unknown
ABC5968,3,-1,0,unknown
ABC5969,2,-1,0,unknown
ABC5970,2,-1,0,unknown
ABC5971,2,-1,0,unknown
ABC5972,2,-1,0,unknown
ABC5973,5,-1,0,unknown
ABC5974,7,-1,0,unknown
ABC5975,6,-1,0,unknown
ABC5976,2,-1,0,unknown
ABC5977,2,-1,0,unknown
ABC5978,2,-1,0,unknown
ABC5979,3,-1,0,unknown
ABC5980,11,-1,0,unknown
ABC5981,3,-1,0,unknown
ABC5982,4,-1,0,unknown
ABC5983,4,-1,0,unknown
ABC5984,3,-1,0,unknown
ABC5985,5,-1,0,unknown
ABC5986,2,-1,0,unknown
ABC5987,3,-1,0,unknown
ABC5988,2,-1,0,unknown
ABC5989,2,-1,0,unknown
ABC5990,2,-1,0,unknown
ABC5991,2,-1,0,unknown
ABC5992,6,-1,0,unknown
ABC5993,5,-1,0,unknown
ABC5994,2,-1,0,unknown
ABC5995,2,-1,0,unknown
ABC5996,4,-1,0,unknown
ABC5997,5,-1,0,unknown
ABC5998,5,-1,0,unknown
ABC5999,2,-1,0,unknown
ABC6000,4,-1,0,unknown
ABC6001,2,-1,0,unknown
ABC6002,2,-1,0,unknown
ABC6003,2,-1,0,unknown
ABC6004,2,-1,0,unknown
ABC6005,11,-1,0,unknown
ABC6006,3,-1,0,unknown
ABC6007,3,-1,0,unknown
ABC6008,2,-1,0,unknown
ABC6009,1,-1,0,unknown
ABC6010,4,-1,0,unknown
ABC6011,4,-1,0,unknown
ABC6012,7,-1,0,unknown
ABC6013,4,-1,0,unknown
ABC6014,2,-1,0,unknown
ABC6015,3,-1,0,unknown
ABC6016,4,-1,0,unknown
ABC6017,6,-1,0,unknown
ABC6018,2,-1,0,unknown
ABC6019,4,-1,0,unknown
ABC6020,3,-1,0,unknown
ABC6021,3,-1,0,unknown
ABC6022,2,-1,0,unknown
ABC6023,7,-1,0,unknown
ABC6024,3,-1,0,unknown
ABC6025,3,-1,0,unknown
ABC6026,4,-1,0,unknown
ABC6027,2,-1,0,unknown
ABC6028,4,-1,0,unknown
ABC6029,2,-1,0,unknown
ABC6030,10,-1,0,unknown
ABC6031,3,-1,0,unknown
ABC6032,6,-1,0,unknown
ABC6033,5,-1,0,unknown
ABC6034,2,-1,0,unknown
ABC6035,6,-1,0,unknown
ABC6036,4,-1,0,unknown
ABC6037,5,-1,0,unknown
ABC6038,5,-1,0,unknown
ABC6039,7,-1,0,unknown
ABC6040,3,-1,0,unknown
ABC6041,3,-1,0,unknown
ABC6042,5,-1,0,unknown
ABC6043,3,-1,0,unknown
ABC6044,4,-1,0,unknown
ABC6045,11,-1,0,unknown
ABC6046,5,-1,0,unknown
ABC6047,3,-1,0,unknown
ABC6048,2,-1,0,unknown
ABC6049,7,-1,0,unknown
ABC6050,2,-1,0,unknown
ABC6051,2,-1,0,unknown
ABC6052,23,-1,0,unknown
ABC6053,3,-1,0,unknown
ABC6054,6,-1,0,unknown
ABC6055,4,-1,0,unknown
ABC6056,2,-1,0,unknown
ABC6057,5,-1,0,unknown
ABC6058,5,-1,0,unknown
ABC6059,3,-1,0,unknown
ABC6060,8,-1,0,unknown
ABC6061,5,-1,0,unknown
ABC6062,1,-1,0,unknown
ABC6063,5,-1,0,unknown
ABC6064,2,-1,0,unknown
ABC6065,4,-1,0,unknown
ABC6066,2,-1,0,unknown
ABC6067,20,-1,0,unknown
ABC6068,4,-1,0,unknown
ABC6069,5,-1,0,unknown
ABC6070,3,-1,0,unknown
ABC6071,4,-1,0,unknown
ABC6072,3,-1,0,unknown
ABC6073,3,-1,0,unknown
ABC6074,1,-1,0,unknown
ABC6075,2,-1,0,unknown
ABC6076,4,-1,0,unknown
ABC6077,3,-1,0,unknown
ABC6078,7,-1,0,unknown
ABC6079,16,-1,0,unknown
ABC6080,7,-1,0,unknown
ABC6081,3,-1,0,unknown
ABC6082,6,-1,0,unknown
ABC6083,6,-1,0,unknown
ABC6084,2,-1,0,unknown
ABC6085,4,-1,0,unknown
ABC6086,7,-1,0,unknown
ABC6087,2,-1,0,unknown
ABC6088,3,-1,0,unknown
ABC6089,3,-1,0,unknown
ABC6090,5,-1,0,unknown
ABC6091,3,-1,0,unknown
ABC6092,2,-1,0,unknown
ABC6093,2,-1,0,unknown
ABC6094,2,-1,0,unknown
ABC6095,4,-1,0,unknown
ABC6096,4,-1,0,unknown
ABC6097,2,-1,0,unknown
ABC6098,2,-1,0,unknown
ABC6099,2,-1,0,unknown
ABC6100,4,-1,0,unknown
ABC6101,3,-1,0,unknown
ABC6102,2,-1,0,unknown
ABC6103,6,-1,0,unknown
ABC6104,3,-1,0,unknown
ABC6105,11,-1,0,unknown
ABC6106,6,-1,0,unknown
ABC6107,1,-1,0,unknown
ABC6108,1,-1,0,unknown
ABC6109,2,-1,0,unknown
ABC6110,1,-1,0,unknown
ABC6111,9,-1,0,unknown
ABC6112,2,-1,0,unknown
ABC6113,5,-1,0,unknown
ABC6114,3,-1,0,unknown
ABC6115,5,-1,0,unknown
ABC6116,2,-1,0,unknown
ABC6117,4,-1,0,unknown
ABC6118,4,-1,0,unknown
ABC6119,4,-1,0,unknown
ABC6120,5,-1,0,unknown
ABC6121,1,-1,0,unknown
ABC6122,2,-1,0,unknown
ABC6123,1,-1,0,unknown
ABC6124,1,-1,0,unknown
ABC6125,1,-1,0,unknown
ABC6126,1,-1,0,unknown
ABC6127,2,-1,0,unknown
ABC6128,1,-1,0,unknown
ABC6129,1,-1,0,unknown
ABC6130,2,-1,0,unknown
ABC6131,1,-1,0,unknown
ABC6132,1,-1,0,unknown
ABC6133,11,-1,0,unknown
ABC6134,1,-1,0,unknown
ABC6135,2,-1,0,unknown
ABC6136,2,-1,0,unknown
ABC6137,3,-1,0,unknown
ABC6138,1,-1,0,unknown
ABC6139,1,-1,0,unknown
ABC6140,5,-1,0,unknown
ABC6141,3,-1,0,unknown
ABC6142,1,-1,0,unknown
ABC6143,1,-1,0,unknown
ABC6144,1,-1,0,unknown
ABC6145,2,-1,0,unknown
ABC6146,1,-1,0,unknown
ABC6147,1,-1,0,unknown
ABC6148,1,-1,0,unknown
ABC6149,1,-1,0,unknown
ABC6150,1,-1,0,unknown
ABC6151,1,-1,0,unknown
ABC6152,1,-1,0,unknown
ABC6153,1,-1,0,unknown
ABC6154,2,-1,0,unknown
ABC6155,1,-1,0,unknown
ABC6156,1,-1,0,unknown
ABC6157,1,-1,0,unknown
ABC6158,1,-1,0,unknown
ABC6159,1,-1,0,unknown
ABC6160,1,-1,0,unknown
ABC6161,1,-1,0,unknown
ABC6162,1,-1,0,unknown
ABC6163,1,-1,0,unknown
ABC6164,1,-1,0,unknown
ABC6165,1,-1,0,unknown
ABC6166,1,-1,0,unknown
ABC6167,1,-1,0,unknown
ABC6168,1,-1,0,unknown
ABC6169,2,-1,0,unknown
ABC6170,1,-1,0,unknown
ABC6171,1,-1,0,unknown
ABC6172,1,-1,0,unknown
ABC6173,1,-1,0,unknown
ABC6174,2,-1,0,unknown
ABC6175,3,-1,0,unknown
ABC6176,1,-1,0,unknown
ABC6177,1,-1,0,unknown
ABC6178,1,-1,0,unknown
ABC6179,2,-1,0,unknown
ABC6180,1,-1,0,unknown
ABC6181,4,-1,0,unknown
ABC6182,1,-1,0,unknown
ABC6183,4,-1,0,unknown
ABC6184,10,-1,0,unknown
ABC6185,1,-1,0,unknown
ABC6186,3,-1,0,unknown
ABC6187,1,-1,0,unknown
ABC6188,2,-1,0,unknown
ABC6189,2,-1,0,unknown
ABC6190,2,-1,0,unknown
ABC6191,2,-1,0,unknown
ABC6192,2,-1,0,unknown
ABC6193,1,-1,0,unknown
ABC6194,1,-1,0,unknown
ABC6195,1,-1,0,unknown
ABC6196,2,-1,0,unknown
ABC6197,1,-1,0,unknown
ABC6198,1,-1,0,unknown
ABC6199,1,-1,0,unknown
ABC6200,3,-1,0,unknown
ABC6201,2,-1,0,unknown
ABC6202,1,-1,0,unknown
ABC6203,2,-1,0,unknown
ABC6204,1,-1,0,unknown
ABC6205,1,-1,0,unknown
ABC6206,2,-1,0,unknown
ABC6207,1,-1,0,unknown
ABC6208,1,-1,0,unknown
ABC6209,1,-1,0,unknown
ABC6210,1,-1,0,unknown
ABC6211,2,-1,0,unknown
ABC6212,1,-1,0,unknown
ABC6213,1,-1,0,unknown
ABC6214,5,-1,0,unknown
ABC6215,1,-1,0,unknown
ABC6216,1,-1,0,unknown
ABC6217,1,-1,0,unknown
ABC6218,1,-1,0,unknown
ABC6219,2,-1,0,unknown
ABC6220,1,-1,0,unknown
ABC6221,4,-1,0,unknown
ABC6222,1,-1,0,unknown
ABC6223,1,-1,0,unknown
ABC6224,2,-1,0,unknown
ABC6225,2,-1,0,unknown
ABC6226,1,-1,0,unknown
ABC6227,1,-1,0,unknown
ABC6228,2,-1,0,unknown
ABC6229,2,-1,0,unknown
ABC6230,2,-1,0,unknown
ABC6231,3,-1,0,unknown
ABC6232,1,-1,0,unknown
ABC6233,2,-1,0,unknown
ABC6234,2,-1,0,unknown
ABC6235,1,-1,0,unknown
ABC6236,2,-1,0,unknown
ABC6237,1,-1,0,unknown
ABC6238,1,-1,0,unknown
ABC6239,7,-1,0,unknown
ABC6240,2,-1,0,unknown
ABC6241,2,-1,0,unknown
ABC6242,1,-1,0,unknown
ABC6243,1,-1,0,unknown
ABC6244,1,-1,0,unknown
ABC6245,1,-1,0,unknown
ABC6246,5,-1,0,unknown
ABC6247,3,-1,0,unknown
ABC6248,2,-1,0,unknown
ABC6249,1,-1,0,unknown
ABC6250,2,-1,0,unknown
ABC6251,3,-1,0,unknown
ABC6252,4,-1,0,unknown
ABC6253,2,-1,0,unknown
ABC6254,1,-1,0,unknown
ABC6255,2,-1,0,unknown
ABC6256,1,-1,0,unknown
ABC6257,2,-1,0,unknown
ABC6258,1,-1,0,unknown
ABC6259,1,-1,0,unknown
ABC6260,3,-1,0,unknown
ABC6261,2,-1,0,unknown
ABC6262,1,-1,0,unknown
ABC6263,1,-1,0,unknown
ABC6264,1,-1,0,unknown
ABC6265,16,-1,0,unknown
ABC6266,2,-1,0,unknown
ABC6267,2,-1,0,unknown
ABC6268,1,-1,0,unknown
ABC6269,2,-1,0,unknown
ABC6270,1,-1,0,unknown
ABC6271,3,-1,0,unknown
ABC6272,4,-1,0,unknown
ABC6273,1,-1,0,unknown
ABC6274,1,-1,0,unknown
ABC6275,1,-1,0,unknown
ABC6276,1,-1,0,unknown
ABC6277,1,-1,0,unknown
ABC6278,1,-1,0,unknown
ABC6279,1,-1,0,unknown
ABC6280,1,-1,0,unknown
ABC6281,1,-1,0,unknown
ABC6282,1,-1,0,unknown
ABC6283,1,-1,0,unknown
ABC6284,1,-1,0,unknown
ABC6285,1,-1,0,unknown
ABC6286,1,-1,0,unknown
ABC6287,1,-1,0,unknown
ABC6288,1,-1,0,unknown
ABC6289,1,-1,0,unknown
ABC6290,1,-1,0,unknown
ABC6291,1,-1,0,unknown
ABC6292,1,-1,0,unknown
ABC6293,5,-1,0,unknown
ABC6294,2,-1,0,unknown
ABC6295,1,-1,0,unknown
ABC6296,3,-1,0,unknown
ABC6297,2,-1,0,unknown
ABC6298,2,-1,0,unknown
ABC6299,2,-1,0,unknown
ABC6300,1,-1,0,unknown
ABC6301,4,-1,0,unknown
ABC6302,2,-1,0,unknown
ABC6303,1,-1,0,unknown
ABC6304,1,-1,0,unknown
ABC6305,5,-1,0,unknown
ABC6306,1,-1,0,unknown
ABC6307,3,-1,0,unknown
ABC6308,1,-1,0,unknown
ABC6309,1,-1,0,unknown
ABC6310,1,-1,0,unknown
ABC6311,1,-1,0,unknown
ABC6312,1,-1,0,unknown
ABC6313,1,-1,0,unknown
ABC6314,1,-1,0,unknown
ABC6315,1,-1,0,unknown
ABC6316,1,-1,0,unknown
ABC6317,1,-1,0,unknown
ABC6318,1,-1,0,unknown
ABC6319,2,-1,0,unknown
ABC6320,2,-1,0,unknown
ABC6321,10,-1,0,unknown
ABC6322,3,-1,0,unknown
ABC6323,9,-1,0,unknown
ABC6324,1,-1,0,unknown
ABC6325,2,-1,0,unknown
ABC6326,1,-1,0,unknown
ABC6327,2,-1,0,unknown
ABC6328,2,-1,0,unknown
ABC6329,1,-1,0,unknown
ABC6330,1,-1,0,unknown
ABC6331,1,-1,0,unknown
ABC6332,1,-1,0,unknown
ABC6333,2,-1,0,unknown
ABC6334,1,-1,0,unknown
ABC6335,2,-1,0,unknown
ABC6336,1,-1,0,unknown
ABC6337,1,-1,0,unknown
ABC6338,1,-1,0,unknown
ABC6339,1,-1,0,unknown
ABC6340,4,-1,0,unknown
ABC6341,1,-1,0,unknown
ABC6342,2,-1,0,unknown
ABC6343,2,-1,0,unknown
ABC6344,3,-1,0,unknown
ABC6345,1,-1,0,unknown
ABC6346,1,-1,0,unknown
ABC6347,1,-1,0,unknown
ABC6348,2,-1,0,unknown
